perno,sex,latitude,long,value,valueLog,goneAway,marketing,moveFreq,moveDur,premsFreq,premsMean,premsMax,premsMin,premsMedian,premsDur,traceability
9439,1,,,33481.41539966247,10.41874579968539,0,1,3,2053,216,107.3,338.33,10.67,92.44,30,0.629626114078636
9440,2,,,29404.766456984315,10.288912064573257,0,1,1,6570,216,93.79,311.03,8.52,84.37,30,0.8556276547983961
9441,1,,,42001.576560477726,10.645462433715236,0,0,1,6570,17,2045.38,3398.1,813.59,2052.49,377,0.0
9442,1,,,90728.51037796254,11.415626923842655,0,1,1,6570,33,2039.16,3381.4,573.83,2033.2,194,0.8270961243064618
9443,2,51.4552,-2.5966,32572.118321098085,10.391211935181987,0,1,1,6570,216,102.04,272.47,16.97,88.01,30,0.7611189309625832
9444,2,55.857,-4.209,31823.06854050718,10.367946731576264,0,1,3,1022,216,101.26,352.1,2.02,89.79,30,0.5466510679807429
9445,2,,,186407.11519787827,12.135688352167545,0,0,1,6570,66,1955.92,4257.34,557.15,1891.2,99,0.0
9446,1,,,30414.172176444736,10.322663968776139,0,1,3,2207,216,97.7,320.96,4.06,84.57,30,0.6277174931252598
9447,0,,,31651.401667392834,10.36253771308121,0,0,1,6570,216,101.55,333.43,7.41,84.18,30,0.8786209168118011
9448,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.692566828008343
9449,1,51.5825,-0.1158333333333333,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9450,1,,,31663.468076895333,10.362918868714864,0,0,1,6570,216,100.28,320.64,9.7,88.32,30,0.7234610942583359
9451,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9452,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8313576085648825
9453,1,,,32241.756194011192,10.381017667655948,0,1,2,239,216,100.34,355.12,4.22,84.12,30,0.8627553505624127
9454,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7488867634840395
9455,0,51.542,-0.1931888888888888,31096.22287763845,10.344841639911778,0,0,1,6570,216,97.87,346.61,4.01,87.63,30,0.8819133294165656
9456,1,51.59,-0.1531,30891.219155818777,10.33822725278737,1,1,1,6570,216,97.81,303.22,3.99,80.96,30,0.5353304502417018
9457,0,,,30938.82413889781,10.339767118844355,1,0,1,6570,216,98.07,303.58,1.85,80.76,30,0.8032132699846743
9458,0,,,248924.86025135635,12.424906363847496,0,0,1,6570,92,1982.42,4050.03,191.93,1940.56,68,0.0
9459,1,51.5333,0.049325,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9460,1,55.8337,-3.0509,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5566583763449815
9461,0,,,32818.01741771028,10.39873295507145,0,1,3,1365,216,103.83,321.0,9.39,92.09,30,0.0
9462,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9463,1,,,105808.52675477436,11.569386388304197,0,1,1,6570,40,2040.72,4173.34,447.71,2165.96,162,0.8099539537077358
9464,0,55.8651,-4.2576,32583.47761589946,10.391560617279145,1,0,1,6570,216,104.06,378.65,0.21,88.13,30,0.5214247714050386
9465,1,,,31092.989418354067,10.344737652124573,0,1,2,3443,216,98.68,331.76,4.53,85.07,30,0.6404782618185362
9466,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9467,2,,,135694.41913436056,11.818160718480268,0,1,1,6570,55,1824.96,4598.16,53.82,1664.75,120,0.7398937977266966
9468,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8811511916314956
9469,1,,,194589.5218937057,12.178647602956048,0,1,1,6570,73,1973.54,4785.8,55.78,1925.71,89,0.0
9470,2,,,29562.508495886934,10.294262232621543,0,1,1,6570,216,94.36,267.1,11.12,86.41,30,0.5304294770499496
9471,1,,,167878.62861530404,12.030996548575134,0,0,1,6570,57,2190.6,4595.75,3.58,2173.61,111,0.8554449382599887
9472,1,,,230713.48089305463,12.34893187718826,0,1,1,6570,86,1954.31,4153.35,5.31,1943.32,76,0.8094868101268433
9473,2,,,133526.99031472066,11.802058911030004,0,0,1,6570,45,2015.32,4245.7,516.69,1863.33,147,0.7023967725289391
9474,1,,,30033.960608074543,10.31008404066164,0,0,1,6570,216,95.86,346.11,14.59,77.36,30,0.8614124156623674
9475,1,,,57485.99160357702,10.959296572818607,0,0,1,6570,19,2341.72,5079.52,376.05,2335.56,342,0.562517608752113
9476,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8588185594589504
9477,2,,,96468.75679347714,11.476974471106098,0,0,2,747,31,2323.48,4184.12,68.36,2299.15,199,0.6592611335134424
9478,0,,,30153.01028259381,10.314040040706747,0,0,2,4163,216,96.44,306.0,9.33,84.58,30,0.8750308922632433
9479,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9480,0,,,187437.24033535615,12.141199350150524,0,1,1,6570,70,2043.75,4729.16,230.26,1981.62,91,0.5023662115138718
9481,2,51.6004,-0.1943,268913.52256580355,12.502145129448479,0,1,1,6570,95,2072.72,4446.34,112.32,2101.85,68,0.0
9482,0,,,125617.79927330693,11.740999236935211,0,1,1,6570,52,1802.15,4120.75,22.47,1991.9,126,0.0
9483,0,51.5118,-0.3358999999999999,294781.04698481,12.593988146134254,1,1,1,6570,99,2151.92,4735.15,11.86,2093.26,66,0.0
9484,0,52.0188,-2.796544736842105,32501.13606521456,10.389030323559643,0,0,1,6570,216,102.55,365.99,2.2,87.84,30,0.0
9485,0,,,30555.386252401106,10.32729625846663,0,1,1,6570,216,96.05,304.28,5.49,83.25,30,0.0
9486,2,,,28223.81153895987,10.247921281451454,0,1,1,6570,216,89.06,289.02,0.87,82.6,30,0.7358325649146247
9487,0,53.4378,-2.9611,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9488,1,51.5751,0.1858,30998.303984950548,10.341687771807742,0,0,3,1442,216,99.58,334.52,3.29,92.48,30,0.0
9489,1,52.4814,-1.8998,31929.74202927745,10.371293206417732,0,0,1,6570,216,101.76,257.7,8.27,91.15,30,0.0
9490,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7138351517039211
9491,1,,,273954.5008134985,12.52071731615629,0,0,1,6570,92,2077.19,4817.71,3.39,2079.27,71,0.8707665469192332
9492,2,,,710.0,6.565264970035361,0,1,2,3639,1,250.0,250.0,250.0,250.0,6570,0.8788966529394557
9493,0,,,30062.07379932373,10.311019649594147,0,1,1,6570,216,95.85,318.39,8.8,85.92,30,0.0
9494,1,58.05,-3.9009,32628.005869642824,10.392926274316336,0,0,3,2200,216,102.61,291.52,3.65,88.96,30,0.6554614140803392
9495,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6539500017395077
9496,1,,,710.0,6.565264970035361,0,1,3,1014,1,250.0,250.0,250.0,250.0,6570,0.707220553423745
9497,2,,,93624.41902604996,11.447046515471028,0,0,1,6570,34,2171.15,4638.65,27.58,2110.96,189,0.6712925860550708
9498,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8411655048168776
9499,0,,,710.0,6.565264970035361,1,0,3,1214,1,250.0,250.0,250.0,250.0,6570,0.7537572258034297
9500,2,,,110712.59045030264,11.614692847101157,0,1,1,6570,45,1793.58,3949.76,239.75,1745.2,135,0.0
9501,2,,,113611.79838952686,11.640542638938946,0,0,1,6570,37,2265.84,4107.79,191.47,2144.15,166,0.6323585771347958
9502,0,51.37,0.02375,29965.39588669951,10.307798524441907,0,1,1,6570,216,95.73,291.89,12.59,80.62,30,0.5964044058841915
9503,1,53.4106,-2.9779,220163.6003036269,12.30212618671671,0,0,1,6570,83,1906.97,5192.42,73.3,1927.59,79,0.0
9504,0,50.7927,-0.0065,113109.4338559152,11.636111070260625,0,0,1,6570,46,1859.45,4110.19,116.7,1875.44,134,0.5983726447488393
9505,2,,,50796.59817244583,10.835584666214976,1,0,3,1612,21,2020.18,3479.99,402.66,2072.79,274,0.7778207968526364
9506,1,,,137925.229306209,11.834467000682,0,0,1,6570,56,1844.42,3227.54,90.58,1831.24,113,0.7045238623046327
9507,1,,,120957.59494048884,11.703195308117879,0,1,1,6570,51,1834.4,4047.46,26.31,1888.15,128,0.6256248839778875
9508,1,,,234471.9525560578,12.36509125441053,0,1,1,6570,72,2278.77,4875.31,252.11,2135.92,90,0.7226775566415782
9509,0,52.2922,-1.9432875,29298.21065361897,10.285281723297963,0,1,2,1550,216,92.86,293.85,4.81,80.21,30,0.6227974805563966
9510,1,,,31153.43673183054,10.34667984659954,1,1,1,6570,216,99.37,360.34,0.86,87.06,30,0.0
9511,0,58.1868,-3.50538,31898.56127877945,10.370316186777156,0,1,2,728,216,101.9,365.21,4.21,90.4,30,0.8692437270217312
9512,0,53.4333,-1.2347,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7770634891023657
9513,1,,,46462.751387126365,10.746406225128968,0,1,3,730,16,2394.66,3908.03,876.21,2466.85,393,0.8999709268965863
9514,2,50.5345,-2.44228,31349.87051105017,10.352965415623515,0,1,1,6570,216,98.73,303.34,2.86,89.02,30,0.0
9515,2,,,31419.94301412836,10.355198098126502,0,1,1,6570,216,100.78,340.12,11.81,89.48,30,0.0
9516,2,52.8248,-2.425558536585366,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9517,2,,,31191.38770294441,10.347897300530818,0,1,1,6570,216,100.42,312.69,7.72,94.84,30,0.0
9518,0,52.5187,-1.9945,157265.66710311695,11.96569180141609,0,1,1,6570,58,1972.53,3856.96,12.39,1771.77,105,0.8300195159219095
9519,0,52.7,0.6538411764705883,31745.330881490518,10.365500934655932,0,1,2,3858,216,102.89,307.05,0.08,85.68,30,0.8692744477779439
9520,1,51.6047,0.02,209587.48350421328,12.252896513540094,0,0,1,6570,75,2050.65,4018.4,129.49,2165.98,83,0.5883632515805185
9521,1,51.4884,-0.47134,199233.048382344,12.20223051590569,0,1,1,6570,68,2024.58,4077.69,41.68,2172.73,96,0.7577267699089832
9522,0,52.3675,-1.95768,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7277635676486516
9523,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6386531641071107
9524,2,,,31768.97484360713,10.36624545867895,0,1,1,6570,216,100.82,310.19,9.51,91.55,30,0.0
9525,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9526,0,,,254781.48939399316,12.448161552450888,0,1,2,3112,92,1976.23,4357.54,139.36,1968.64,69,0.7903619851564434
9527,1,,,64917.68674507953,11.08087538860119,0,1,1,6570,26,1908.04,3587.1,174.04,1887.21,259,0.6284132582735326
9528,2,,,31829.348147266137,10.368144040872787,1,0,1,6570,216,99.19,388.47,3.66,87.82,30,0.8200960564442299
9529,0,,,30639.88906782753,10.330058003346261,0,0,1,6570,216,97.54,283.39,3.69,88.74,30,0.8782214712589607
9530,1,,,83067.81878989113,11.327412646993393,0,1,1,6570,27,2267.02,3663.4,616.78,2292.34,229,0.5203729458921791
9531,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9532,1,51.5787,-1.7952333333333332,160927.38872044295,11.988708540498349,0,1,1,6570,58,2048.92,3907.62,129.0,2006.96,112,0.5766261380570633
9533,2,51.5278,-0.3984,32025.86871982714,10.374299252699197,1,0,1,6570,216,101.94,398.9,9.81,94.46,30,0.7011729372053269
9534,2,,,85258.73209396016,11.35344581915491,0,1,1,6570,37,1788.75,3439.71,297.02,1792.81,177,0.0
9535,0,,,183064.9579825149,12.117596330492661,0,0,1,6570,73,1776.11,4320.07,11.94,1819.36,89,0.0
9536,0,,,61846.88440597696,11.032417003164253,0,0,1,6570,24,1967.99,4454.49,108.09,1833.72,264,0.0
9537,1,,,33582.680898162675,10.421765763602112,0,0,1,6570,216,106.36,274.03,20.55,93.48,30,0.0
9538,1,52.622,-1.6935888888888888,32219.241831575684,10.380319125466388,0,1,3,798,216,102.23,324.63,4.14,91.12,30,0.5360311474804903
9539,0,,,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9540,0,,,30851.608978024287,10.336944182852747,0,0,1,6570,216,97.53,315.44,5.24,87.04,30,0.0
9541,0,55.8782,-4.035433333333334,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9542,1,,,275078.1075592147,12.52481036380859,0,1,1,6570,99,2037.76,5180.82,19.62,2042.02,66,0.0
9543,2,52.3729,-2.0087200000000003,116690.88582188066,11.667283716012069,0,0,1,6570,38,2134.91,3816.19,245.18,2045.88,166,0.8193187311278114
9544,0,,,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9545,0,,,65462.75930776836,11.089236699744967,0,0,1,6570,27,1838.08,3868.39,13.74,1674.66,247,0.5457062997453074
9546,0,,,286713.292777715,12.566238015560216,0,1,1,6570,98,2065.59,4589.63,116.02,2010.66,67,0.0
9547,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9548,2,53.4398,-1.411,710.0,6.565264970035361,0,1,2,2829,1,250.0,250.0,250.0,250.0,6570,0.0
9549,2,,,217904.5105500857,12.291812220810646,0,0,1,6570,72,2204.64,4248.73,86.16,2096.14,91,0.0
9550,2,,,127570.350035407,11.756423256397875,1,0,1,6570,52,1892.61,4409.78,262.55,1860.66,120,0.0
9551,1,,,30911.44355316676,10.338881735852773,0,0,1,6570,216,99.34,386.78,11.25,81.84,30,0.6309083927929369
9552,1,51.5693,-0.1069,30167.126425563296,10.314508081530178,0,1,1,6570,216,97.93,256.56,5.37,90.54,30,0.7716677078408032
9553,2,52.4916,-1.8596,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8785863060257706
9554,2,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6305187663623795
9555,1,57.275,-7.3417,30707.916758695348,10.332275775207348,0,1,3,501,216,97.75,271.12,0.05,83.87,30,0.8260269158006716
9556,0,,,112188.57797300776,11.627936466291622,0,0,1,6570,42,1984.8,4365.16,44.93,1728.08,154,0.5658891358160569
9557,2,51.6303,0.0005,30575.58534555315,10.32795710495276,0,0,1,6570,216,97.36,369.25,2.93,86.44,30,0.6666347358407317
9558,1,,,31552.787263839786,10.359417208404464,0,1,1,6570,216,100.93,323.3,2.77,91.12,30,0.7023503803481291
9559,0,,,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9560,0,,,98743.47367289563,11.50028059119097,1,0,1,6570,39,1927.42,3939.03,161.23,1998.39,163,0.8666054428530798
9561,0,,,31578.58027529988,10.360234330348773,0,1,1,6570,216,100.89,343.07,10.84,85.94,30,0.75164931639051
9562,0,51.548,-0.0629,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9563,0,,,29520.49058833437,10.292839897422333,0,1,1,6570,216,93.82,252.52,13.83,84.77,30,0.0
9564,1,,,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8757846516229104
9565,1,51.6004,-0.1943,30196.498611685834,10.315481256630996,0,1,2,1189,216,95.77,285.6,8.15,80.82,30,0.697271450607233
9566,1,,,183879.7650009692,12.122037371917223,0,0,1,6570,72,1870.12,4140.56,289.33,1916.64,89,0.0
9567,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.56490879048553
9568,1,56.4019,-4.028905882352941,31650.320022431635,10.362503538814462,0,1,2,341,216,100.76,357.72,0.57,90.36,30,0.0
9569,0,,,190518.6393207311,12.157505312965773,0,0,2,653,67,2089.05,3854.96,44.8,2135.98,96,0.0
9570,0,54.5667,-5.925,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9571,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6566519887828993
9572,0,53.0,-2.1802,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8813140508904658
9573,2,,,239499.90278481235,12.386308289924099,0,0,1,6570,91,2010.87,4214.3,66.06,2004.27,69,0.8779383768878015
9574,2,,,169906.35020948853,12.04300268312099,0,0,1,6570,63,2021.49,4569.97,177.23,1958.1,101,0.0
9575,1,51.4316,-0.7580857142857143,32070.872782275404,10.375703507230364,0,1,2,3,216,102.89,419.43,2.7,97.76,30,0.8553226573462828
9576,2,52.5338,-1.7527166666666665,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.557083801058158
9577,2,53.3333,-2.9,33655.07812606991,10.423919233822891,0,0,1,6570,216,106.65,292.82,0.78,92.92,30,0.7471280491943613
9578,2,52.4636,-1.82275,29914.31278109496,10.306092333175004,0,0,1,6570,216,95.82,304.78,4.43,82.1,30,0.6200072483963888
9579,0,53.4373,-2.9762500000000003,161408.99544269108,11.991696767110582,1,0,2,2587,62,1902.38,4265.02,83.31,1951.16,100,0.8883652343429445
9580,0,,,221347.73183895,12.307490191163806,0,0,1,6570,82,1902.66,3886.6,3.07,1805.34,78,0.6245434829581988
9581,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9582,1,54.261,-1.344120930232558,710.0,6.565264970035361,0,0,2,258,1,250.0,250.0,250.0,250.0,6570,0.0
9583,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9584,1,,,30679.28608693902,10.331342985553965,0,1,1,6570,216,97.44,322.02,4.45,80.66,30,0.0
9585,0,,,31135.85749613848,10.34611540815545,1,0,1,6570,216,100.83,302.36,16.6,95.34,30,0.0
9586,1,,,710.0,6.565264970035361,0,1,3,2426,1,250.0,250.0,250.0,250.0,6570,0.7009573453062172
9587,0,53.497,-1.1821,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9588,1,,,34957.67863189993,10.461893426875488,0,1,2,3315,16,1865.4,5019.31,263.59,1390.49,405,0.5341974444623337
9589,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7068151183401934
9590,1,51.5386,-0.055525,31974.034438547416,10.372679428603991,0,1,1,6570,216,102.74,317.15,10.52,87.46,30,0.7977577953860371
9591,2,,,203313.20633999287,12.222502957368874,0,1,1,6570,68,2074.41,4135.0,29.99,2077.32,93,0.0
9592,2,,,31334.34393330332,10.35247002525444,0,0,1,6570,216,100.16,313.96,5.12,95.13,30,0.0
9593,1,,,31162.48698581966,10.34697031020861,0,1,2,326,216,100.39,294.85,4.54,91.15,30,0.8410546696875167
9594,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9595,0,,,38227.75540632427,10.55131711207964,0,1,2,400,12,2382.42,3637.33,185.58,2951.26,456,0.8877817895145854
9596,2,,,54405.68484492783,10.904223928210083,0,1,3,2330,17,2456.32,4139.29,84.62,2461.0,343,0.0
9597,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9598,0,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6769748267753604
9599,0,,,33314.371387089195,10.413744156053475,1,0,2,1206,216,105.5,356.62,2.45,96.82,30,0.5854517041276137
9600,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9601,0,51.4927,-0.258,268509.2600049057,12.50064068025035,0,0,3,2900,95,2044.23,4599.23,88.51,2080.65,69,0.8439756947103288
9602,1,52.5047,-1.8863,150649.33849119017,11.922710153517874,0,0,1,6570,55,2066.9,4376.38,78.33,2055.91,119,0.0
9603,2,,,30504.239593611765,10.325620956004709,1,1,1,6570,216,96.23,344.49,3.23,84.1,30,0.7939629687722902
9604,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9605,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7981511185387057
9606,0,,,26724.657905535383,10.193341935270078,0,0,2,1241,11,1894.73,3945.28,40.96,1872.06,585,0.507344077453423
9607,0,51.5384,-0.0414,215631.64356721076,12.281326877039605,0,0,1,6570,75,2098.27,4305.75,203.0,1966.33,87,0.0
9608,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7068932994012966
9609,2,54.5613,-1.3243,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6446681703432126
9610,2,,,28693.81191805304,10.26443676588858,1,0,2,2752,216,91.9,269.01,3.56,80.96,30,0.6095616163268561
9611,2,51.6333,-0.1833199999999999,30565.00076469017,10.327610867481317,0,1,1,6570,216,98.75,330.1,15.23,86.8,30,0.0
9612,1,51.55,-0.1,244687.38984328456,12.407736714973685,0,0,1,6570,92,1855.44,4182.73,44.87,1728.43,69,0.8817170437440598
9613,1,53.5109,-2.3276,29528.759666806087,10.29311997137721,0,0,1,6570,216,93.98,378.14,9.08,81.84,30,0.61290980130624
9614,2,,,96173.2746020941,11.47390678726819,0,0,1,6570,31,2255.95,4117.31,194.24,2499.48,210,0.7657440580768915
9615,1,,,710.0,6.565264970035361,1,0,3,1593,1,250.0,250.0,250.0,250.0,6570,0.8618856883672392
9616,0,51.8847,0.8521666666666666,211354.5694683572,12.26129242614616,1,1,1,6570,87,1768.81,4063.47,3.1,1840.13,75,0.0
9617,2,,,20897.235093990694,9.947372137047969,1,0,2,4857,10,1542.33,2975.37,254.65,1285.19,678,0.7998103614456034
9618,0,51.5362,-0.0944,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9619,1,52.4585,-1.9573,31371.747347942717,10.353663000874867,0,0,1,6570,216,100.18,263.86,6.12,90.99,30,0.7748602422829077
9620,1,51.5103,-0.2657166666666666,31163.24028779324,10.346994483275065,0,1,1,6570,216,99.47,333.71,0.3,88.5,30,0.0
9621,2,,,183916.79533125376,12.122238735031528,0,0,1,6570,67,2109.96,4792.88,148.28,2186.27,96,0.0
9622,1,51.4836,-0.3946,29974.573385148527,10.308104747439089,0,0,1,6570,216,95.68,304.36,5.05,83.0,30,0.7290181625199752
9623,2,51.4842,0.0339,28753.12617633543,10.266501776882293,0,1,1,6570,216,91.36,281.33,3.6,79.83,30,0.0
9624,0,,,277458.21969044406,12.533425641159305,0,1,1,6570,94,2142.01,3999.22,293.15,2110.46,70,0.8638063890699431
9625,2,53.4809,-2.2374,31431.2181453539,10.355556886449214,0,0,1,6570,216,99.58,295.45,13.12,88.39,30,0.6040611101055182
9626,2,,,31069.48408243539,10.34398139724232,0,1,3,2381,216,99.06,332.17,4.53,87.52,30,0.7795038869912396
9627,1,51.6291,-0.7626,171751.0816396568,12.053801507821136,0,0,1,6570,59,2113.75,4272.88,84.29,2084.04,112,0.7312645990158834
9628,1,52.3999,-1.7273166666666668,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7773747664425941
9629,1,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.8618141106727202
9630,1,51.5156,-0.18458,35332.93126651154,10.472570705111677,0,0,1,6570,216,112.93,370.53,8.26,100.34,30,0.0
9631,1,,,53532.29649962941,10.888040423637186,1,1,3,2706,23,1672.62,3547.36,273.08,1579.48,261,0.7577034719426484
9632,1,,,32696.005154744067,10.395008182900819,0,0,1,6570,216,104.42,299.66,4.79,96.48,30,0.0
9633,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9634,1,,,32720.05591334396,10.395743499558254,0,0,1,6570,216,104.43,315.51,14.89,90.4,30,0.7221620639968793
9635,2,,,32226.479889650123,10.380543750403826,1,0,2,753,216,102.02,277.74,5.3,88.29,30,0.0
9636,2,,,31813.96454960703,10.367660609156026,0,0,1,6570,216,103.06,322.88,10.96,80.66,30,0.0
9637,0,51.5825,-0.1158333333333333,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9638,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9639,0,52.4783,-1.8506,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9640,1,52.4783,-1.8506,710.0,6.565264970035361,1,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6596221193797592
9641,1,,,49949.07178505998,10.818759201022354,0,0,1,6570,21,1693.66,4437.37,193.73,1554.36,283,0.5122428939945107
9642,1,51.5657,-0.159,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9643,1,,,174241.13260042286,12.068195438377657,0,1,3,2373,70,1872.58,4462.1,256.79,1938.07,93,0.0
9644,2,51.3992,-0.2556,68393.9919326441,11.13304026251068,0,1,1,6570,23,2118.42,3764.74,140.83,2307.42,287,0.0
9645,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.6478970573268782
9646,0,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9647,0,55.5647,-4.504609090909091,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7601087749711264
9648,2,53.4792,-2.2859,29632.548490593646,10.296628647351326,0,0,1,6570,216,94.34,267.61,2.55,87.08,30,0.7627525955371066
9649,2,,,32184.884295467364,10.379252189497105,0,0,2,1791,216,100.72,308.0,6.14,85.92,30,0.5632455862650333
9650,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5879364504874722
9651,0,,,710.0,6.565264970035361,0,1,3,1486,1,250.0,250.0,250.0,250.0,6570,0.8241895851887957
9652,2,,,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9653,2,,,30822.05003324443,10.335985622990496,0,0,2,1624,216,98.83,330.63,15.57,90.02,30,0.8497233599702269
9654,0,,,32047.46729586725,10.37497343569641,0,1,2,2288,216,101.19,334.8,2.34,85.2,30,0.0
9655,0,52.9708,-1.081,132254.434443755,11.792482879924036,0,0,2,99,45,2085.6,4935.3,78.05,2181.55,146,0.8630613955562076
9656,2,,,30448.56417515383,10.323794118500954,0,0,1,6570,216,97.18,316.81,4.17,88.7,30,0.7698965555732851
9657,2,,,710.0,6.565264970035361,0,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.0
9658,0,51.2647,-3.0056,67165.10619249116,11.114909138564741,0,0,3,1728,27,1993.72,4056.78,106.18,2054.87,240,0.7223947159571237
9659,0,,,710.0,6.565264970035361,1,0,1,6570,1,250.0,250.0,250.0,250.0,6570,0.7718709182801462
9660,1,,,710.0,6.565264970035361,0,1,1,6570,1,250.0,250.0,250.0,250.0,6570,0.5145206231341986
9661,1,52.608,-0.2845105263157895,113393.46276559564,11.6386190210444,0,0,1,6570,44,1973.04,3979.58,34.76,2186.2,149,0.0
